Stock Code,Warehouse,CREATEDATE,BATCH,Qty
8863410204                         ,01,11/11/2025,199900002113,12
8863410204                         ,01,11/11/2025,199900002104,12
8863410204                         ,01,11/11/2025,199900002112,12
8863410204                         ,01,11/11/2025,199900002115,12
8863410204                         ,01,11/11/2025,199900002091,12
8863410204                         ,01,16/10/2025,199900000093,4
8863410204                         ,01,11/11/2025,199900002100,12
8863410204                         ,01,11/11/2025,199900002096,12
8863410204                         ,01,11/11/2025,199900002084,12
8863410204                         ,01,11/11/2025,199900002101,12
8863410204                         ,01,11/11/2025,199900002109,12
8863410204                         ,01,10/3/2026,199900009562,56
8863410204                         ,01,11/11/2025,199900002103,12
8863410204                         ,01,10/3/2026,199900009593,56
8863410204                         ,01,11/11/2025,199900002105,12
8863410204                         ,01,11/11/2025,199900002114,12
8863410204                         ,01,11/11/2025,199900002089,12
8863410204                         ,01,10/4/2026,199900011653,4
8863410204                         ,01,10/4/2026,199900011616,4
8863410204                         ,01,26/3/2026,199900010890,56
8863410204                         ,98,11/11/2025,199900002088,12
8863410204                         ,98,11/11/2025,199900002102,4
8863410204                         ,98,11/11/2025,199900002098,12
8863410204                         ,98,11/11/2025,199900002085,12
8863410204                         ,98,11/11/2025,199900002097,12
8863420204                         ,01,11/11/2025,199900002203,12
8863420204                         ,01,11/11/2025,199900002196,12
8863420204                         ,01,26/3/2026,199900010889,56
8863420204                         ,01,11/11/2025,199900002211,12
8863420204                         ,01,11/11/2025,199900002210,12
8863420204                         ,01,11/11/2025,199900002209,12
8863420204                         ,01,11/11/2025,199900002206,12
8863420204                         ,01,11/11/2025,199900002218,12
8863420204                         ,01,11/11/2025,199900002205,12
8863420204                         ,01,19/5/2026,199900013452,4
8863420204                         ,01,19/5/2026,199900013447,4
8863420204                         ,01,11/11/2025,199900002221,12
8863420204                         ,01,11/11/2025,199900002195,68
8863420204                         ,01,10/3/2026,199900009601,56
8863420204                         ,01,11/11/2025,199900002215,12
8863420204                         ,01,19/5/2026,199900013448,4
8863420204                         ,01,11/11/2025,199900002223,12
8863420204                         ,01,11/11/2025,199900002207,12
8863420204                         ,01,11/11/2025,199900002225,12
8863420204                         ,01,11/11/2025,199900002193,12
8863420204                         ,01,13/1/2026,199900005876,56
8863420204                         ,01,11/11/2025,199900002194,12
8863420204                         ,01,11/11/2025,199900002216,12
8863420204                         ,01,11/11/2025,199900002212,4
8863420204                         ,01,11/11/2025,199900002224,12
8863420204                         ,01,11/11/2025,199900002214,12
8863420204                         ,01,11/11/2025,199900002213,12
8863420204                         ,01,10/4/2026,199900011705,4
8863420204                         ,01,11/11/2025,199900002192,12
8863420204                         ,01,11/11/2025,199900002222,12
8863420204                         ,01,11/11/2025,199900002191,4
8863420204                         ,01,11/11/2025,199900002208,12
8863420204                         ,01,11/11/2025,199900002219,12
8863420204                         ,01,11/11/2025,199900002204,12
8863420204                         ,01,19/5/2026,199900013450,4
8863420204                         ,01,13/1/2026,199900005881,56
8863420204                         ,01,19/5/2026,199900013451,4
8863420204                         ,01,10/3/2026,199900009622,56
8863420204                         ,01,11/11/2025,199900002220,12
8863420204                         ,01,11/11/2025,199900002198,12
8863420204                         ,01,10/4/2026,199900011704,4
8863420204                         ,01,11/11/2025,199900002202,12
8863420204                         ,01,19/5/2026,199900013449,4
8863420204                         ,98,11/11/2025,199900002201,12
8863420204                         ,98,11/11/2025,199900002200,12
8863420204                         ,98,11/11/2025,199900002199,12
8863420204                         ,98,11/11/2025,199900002197,12
8863420204                         ,98,11/11/2025,199900002217,4
8864510104                         ,01,7/2/2026,199900008201,56
8864510104                         ,01,31/12/2025,199900005355,56
8864510104                         ,98,8/2/2026,199900008407,56
8864510104                         ,98,15/1/2026,199900006083,39
8864520104                         ,01,31/12/2025,199900005356,56
8864520104                         ,60,14/5/2026,199900013133,56
8864520104                         ,98,8/2/2026,199900008409,10
8864520104                         ,98,22/3/2026,199900010553,56
8864520104                         ,98,15/1/2026,199900006084,1
8864520104                         ,98,7/2/2026,199900008202,44
8864520104                         ,98,22/3/2026,199900010554,56
8869510104                         ,98,22/4/2026,199900012327,32
8870910004                         ,60,25/3/2026,199900010741,56
8870910004                         ,60,25/3/2026,199900010743,56
8870910004                         ,60,26/3/2026,199900010745,56
8870910004                         ,60,25/3/2026,199900010749,56
8870910004                         ,60,25/3/2026,199900010750,56
8870910004                         ,62,23/4/2026,199900012472,32
8870920004                         ,60,26/3/2026,199900010788,56
8870920004                         ,60,25/3/2026,199900010791,56
8870920004                         ,60,25/3/2026,199900010793,56
8870920004                         ,60,25/3/2026,199900010799,56
8870920004                         ,60,25/3/2026,199900010800,56
8870920004                         ,62,23/4/2026,199900012473,36
8881710004                         ,01,24/3/2026,199900010581,56
8881710004                         ,01,24/3/2026,199900010575,56
8881710004                         ,01,24/3/2026,199900010578,56
8881710004                         ,01,24/3/2026,199900010582,56
8881710004                         ,01,24/3/2026,199900010577,56
8881710004                         ,01,24/3/2026,199900010583,56
8881710004                         ,01,24/3/2026,199900010590,56
8881710004                         ,01,24/3/2026,199900010587,56
8881710004                         ,01,24/3/2026,199900010585,56
8881710004                         ,01,26/3/2026,199900010572,56
8881710004                         ,01,24/3/2026,199900010580,56
8881710004                         ,01,24/3/2026,199900010573,56
8881710004                         ,01,24/3/2026,199900010574,56
8881710004                         ,01,24/3/2026,199900010588,56
8881710004                         ,01,24/3/2026,199900010586,56
8881710004                         ,01,24/3/2026,199900010589,56
8881710004                         ,01,24/3/2026,199900010584,56
8881710004                         ,01,24/3/2026,199900010576,56
8881710004                         ,01,24/3/2026,199900010579,56
8881710004                         ,50,21/4/2026,199900012227,11
8881710004                         ,50,22/4/2026,199900012344,56
8881710004                         ,50,22/4/2026,199900012343,54
8881710004                         ,98,15/1/2026,199900006073,35
8881720004                         ,01,26/3/2026,199900010653,56
8881720004                         ,01,24/3/2026,199900010645,56
8881720004                         ,01,24/3/2026,199900010648,56
8881720004                         ,01,24/3/2026,199900010649,56
8881720004                         ,01,24/3/2026,199900010639,56
8881720004                         ,01,24/3/2026,199900010650,56
8881720004                         ,01,24/3/2026,199900010634,56
8881720004                         ,01,24/3/2026,199900010643,56
8881720004                         ,01,24/3/2026,199900010641,56
8881720004                         ,01,24/3/2026,199900010640,56
8881720004                         ,01,24/3/2026,199900010642,56
8881720004                         ,01,24/3/2026,199900010638,56
8881720004                         ,01,24/3/2026,199900010636,56
8881720004                         ,01,24/3/2026,199900010635,56
8881720004                         ,01,24/3/2026,199900010647,56
8881720004                         ,01,24/3/2026,199900010644,56
8881720004                         ,01,24/3/2026,199900010646,56
8881720004                         ,01,24/3/2026,199900010637,56
8881720004                         ,01,24/3/2026,199900010633,56
8881720004                         ,50,21/4/2026,199900012228,7
8881720004                         ,50,22/4/2026,199900012345,18
8881720004                         ,98,15/1/2026,199900006074,22
